no_correlativo,fase_1,fase_2,fase_3,fase_4,fase_5,fase_6,fase_7,fase_8,fase_9,fase_10,iniciada
20758,True,True,True,True,True,True,True,True,True,True,True
20759,True,True,True,True,True,True,True,True,True,True,True
20760,True,True,True,True,True,True,True,True,True,True,True
20761,True,True,True,True,True,True,True,True,True,True,True
20762,True,True,True,True,True,True,True,True,True,True,True
20763,True,True,True,True,True,True,True,True,True,True,True
20764,True,True,True,True,True,True,True,True,True,True,True
20765,True,True,True,True,True,True,True,True,True,True,True
20766,True,True,True,True,True,True,True,True,True,True,True
20767,True,True,True,True,True,True,True,True,True,True,True
20768,True,True,True,True,True,True,True,True,True,True,True
20893,True,True,True,True,True,True,True,True,True,True,True
20894,True,True,True,True,True,True,True,True,True,True,True
20895,True,True,True,True,True,True,True,True,True,True,True
20896,True,True,True,True,True,True,True,True,True,True,True
20897,True,True,True,True,True,True,True,True,True,True,True
20898,True,True,True,True,True,True,True,True,True,True,True
20899,True,True,True,True,True,True,True,True,True,True,True
20900,True,True,True,True,True,True,True,True,True,True,True
20901,True,True,True,True,True,True,True,True,True,True,True
20902,True,True,True,True,True,True,True,True,True,True,True
20903,True,True,True,True,True,True,True,True,True,True,True
20904,True,True,True,True,True,True,True,True,True,True,True
20905,True,True,True,True,True,True,True,True,True,True,True
20906,True,True,True,True,True,True,True,True,True,True,True
20907,True,True,True,True,True,True,True,True,True,True,True
20908,True,True,True,True,True,True,True,True,True,True,True
20909,True,True,True,True,True,True,True,True,True,True,True
20910,True,True,True,True,True,True,True,True,True,True,True
20911,True,True,True,True,True,True,True,True,True,True,True
20912,True,True,True,True,True,True,True,True,True,True,True
20913,True,True,True,True,True,True,True,True,True,True,True
20914,True,True,True,True,True,True,True,True,True,True,True
20915,True,True,True,True,True,True,True,True,True,True,True
20916,True,True,True,True,True,True,True,True,True,True,True
20917,True,True,True,True,True,True,True,True,True,True,True
20918,True,True,True,True,True,True,True,True,True,True,True
20919,True,True,True,True,True,True,True,True,True,True,True
20920,True,True,True,True,True,True,True,True,True,True,True
20921,True,True,True,True,True,True,True,True,True,True,True
20922,True,True,True,True,True,True,True,True,True,True,True
20923,True,True,True,True,True,True,True,True,True,True,True
21048,True,True,True,True,True,True,True,True,True,True,True
21049,True,True,True,True,True,True,True,True,True,True,True
21050,True,True,True,True,True,True,True,True,True,True,True
21051,True,True,True,True,True,True,True,True,True,True,True
21052,True,True,True,True,True,True,True,True,True,True,True
21053,True,True,True,True,True,True,True,True,True,True,True
21054,True,True,True,True,True,True,True,True,True,True,True
21055,True,True,True,True,True,True,True,True,True,True,True
21056,True,True,True,True,True,True,True,True,True,True,True
21057,True,True,True,True,True,True,True,True,True,True,True
21058,True,True,True,True,True,True,True,True,True,True,True
21059,True,True,True,True,True,True,True,True,True,True,True
21060,True,True,True,True,True,True,True,True,True,True,True
21061,True,True,True,True,True,True,True,True,True,True,True
21062,True,True,True,True,True,True,True,True,True,True,True
21063,True,True,True,True,True,True,True,True,True,True,True
21064,True,True,True,True,True,True,True,True,True,True,True
21065,True,True,True,True,True,True,True,True,True,True,True
21066,True,True,True,True,True,True,True,True,True,True,True
21067,True,True,True,True,True,True,True,True,True,True,True
21068,True,True,True,True,True,True,True,True,True,True,True
21069,True,True,True,True,True,True,True,True,True,True,True
21070,True,True,True,True,True,True,True,True,True,True,True
21071,True,True,True,True,True,True,True,True,True,True,True
21072,True,True,True,True,True,True,True,True,True,True,True
21073,True,True,True,True,True,True,True,True,True,True,True
21074,True,True,True,True,True,True,True,True,True,True,True
21075,True,True,True,True,True,True,True,True,True,True,True
21076,True,True,True,True,True,True,True,True,True,True,True
21077,True,True,True,True,True,True,True,True,True,True,True
21078,True,True,True,True,True,True,True,True,True,True,True
21142,True,True,True,True,False,True,True,True,True,True,True
21145,True,False,False,False,False,False,False,False,False,False,True
21191,True,True,True,True,True,True,True,True,True,True,True
21192,True,True,True,True,True,True,True,True,True,True,True
21193,True,True,True,True,True,True,True,True,True,True,True
21194,True,True,True,True,True,True,True,True,True,True,True
21195,True,True,True,True,True,True,True,True,True,True,True
21196,True,True,True,True,True,True,True,True,True,True,True
21197,True,True,True,True,True,True,True,True,True,True,True
21198,True,True,True,True,True,True,True,True,True,True,True
21199,True,True,True,True,True,True,True,True,True,True,True
21200,True,True,True,True,True,True,True,True,True,True,True
21201,True,True,True,True,True,True,True,True,True,True,True
21202,True,True,True,True,True,True,True,True,True,True,True
21203,True,True,True,True,True,True,True,True,True,True,True
21204,True,True,True,True,True,True,True,True,True,True,True
21205,True,True,True,True,True,True,True,True,True,True,True
21206,True,True,True,True,True,True,True,True,True,True,True
21207,True,True,True,True,True,True,True,True,True,True,True
21208,True,True,True,True,True,True,True,True,True,True,True
21209,True,True,True,True,True,True,True,True,True,True,True
21210,True,True,True,True,True,True,True,True,True,True,True
21211,True,False,False,True,True,False,False,True,True,True,True
21212,True,True,True,True,True,True,True,True,True,True,True
21285,True,True,True,True,True,True,True,True,True,True,True
21286,True,True,True,True,True,True,True,True,True,True,True
21287,True,True,True,True,True,True,True,True,True,True,True
21288,True,True,True,True,True,True,True,True,True,True,True
21289,True,True,True,True,True,True,True,True,True,True,True
21291,True,True,True,True,True,True,True,True,True,True,True
21292,True,True,True,True,True,True,True,True,True,True,True
21293,True,True,True,True,True,True,True,True,True,True,True
21294,True,True,True,True,True,True,True,True,True,True,True
21295,True,True,True,True,True,True,True,True,True,True,True
21296,True,True,True,True,True,True,True,True,True,True,True
21297,True,True,True,True,True,True,True,True,True,True,True
21355,True,True,True,True,True,True,True,True,True,True,True
21356,True,True,True,True,True,True,True,True,True,True,True
21357,True,True,True,True,True,True,True,True,True,True,True
21358,True,True,True,True,True,True,True,True,True,True,True
21359,True,True,True,True,True,True,True,True,True,True,True
21361,True,True,True,True,True,True,True,True,True,True,True
21362,True,True,True,True,True,True,True,True,True,True,True
21363,True,True,True,True,True,True,True,True,True,True,True
21364,True,True,True,True,True,True,True,True,True,True,True
21365,True,True,True,True,True,True,True,True,True,True,True
21366,True,True,True,True,True,True,True,True,True,True,True
21367,True,True,True,True,True,True,True,True,True,True,True
21459,True,True,True,True,True,True,True,True,True,True,True
21460,True,True,True,True,True,True,True,True,True,True,True
21461,True,True,True,True,True,True,True,True,True,True,True
21462,True,True,True,True,True,True,True,True,True,True,True
21463,True,True,True,True,True,True,True,True,True,True,True
21464,True,True,True,True,True,True,True,True,True,True,True
21465,True,True,True,True,True,True,True,True,True,True,True
21466,True,True,True,True,True,True,True,True,True,True,True
21467,True,True,True,True,True,True,True,True,True,True,True
21468,True,True,True,True,True,True,True,True,True,True,True
21469,True,True,True,True,True,True,True,True,True,True,True
21470,True,True,True,True,True,True,True,True,True,True,True
21471,True,True,True,True,True,True,True,True,True,True,True
21472,True,True,True,True,True,True,True,True,True,True,True
21473,True,True,True,True,True,True,True,True,True,True,True
21474,True,True,True,True,True,True,True,True,True,True,True
21475,True,True,True,True,True,True,True,True,True,True,True
21476,True,True,True,True,True,True,True,True,True,True,True
21477,True,True,True,True,True,True,True,True,True,True,True
21478,True,True,True,True,True,True,True,True,True,True,True
21479,True,True,True,True,True,True,True,True,True,True,True
21480,True,True,True,True,True,True,True,True,True,True,True
21481,True,True,True,True,True,True,True,True,True,True,True
21482,True,True,True,True,True,True,True,True,True,True,True
21483,True,True,True,True,True,True,True,True,True,True,True
21484,True,True,True,True,True,True,True,True,True,True,True
21485,True,True,True,True,True,True,True,True,True,True,True
21486,True,True,True,True,True,True,True,True,True,True,True
21487,True,True,True,True,True,True,True,True,True,True,True
21488,True,True,True,True,True,True,True,True,True,True,True
21489,True,True,True,True,True,True,True,True,True,True,True
21635,True,True,True,True,True,True,True,True,True,True,True
21636,True,True,True,True,True,True,True,True,True,True,True
21637,True,True,True,True,True,True,True,True,True,True,True
21638,True,True,True,True,True,True,True,True,True,True,True
21639,True,True,True,True,True,True,True,True,True,True,True
21640,True,True,True,True,True,True,True,True,True,True,True
21641,True,True,True,True,True,True,True,True,True,True,True
21642,True,True,True,True,True,True,True,True,True,True,True
21643,True,True,True,True,True,True,True,True,True,True,True
21644,True,True,True,True,True,True,True,True,True,True,True
21645,True,True,True,True,True,True,True,True,True,True,True
21646,True,True,True,True,True,True,True,True,True,True,True
21647,True,True,True,True,True,True,True,True,True,True,True
21648,True,True,True,True,True,True,True,True,True,True,True
21649,True,True,True,True,True,True,True,True,True,True,True
21650,True,True,True,True,True,True,True,True,True,True,True
21651,True,True,True,True,True,True,True,True,True,True,True
21652,True,True,True,True,True,True,True,True,True,True,True
21653,True,True,True,True,True,True,True,True,True,True,True
21654,True,True,True,True,True,True,True,True,True,True,True
21655,True,True,True,True,True,True,True,True,True,True,True
21656,True,True,True,True,True,True,True,True,True,True,True
21657,True,True,True,True,True,True,True,True,True,True,True
21658,True,True,True,True,True,True,True,True,True,True,True
21659,True,True,True,True,True,True,True,True,True,True,True
21660,True,True,True,True,True,True,True,True,True,True,True
21801,True,True,True,True,True,True,True,True,True,True,True
21802,True,True,True,True,True,True,True,True,True,True,True
21803,True,True,True,True,True,True,True,True,True,True,True
21804,True,True,True,True,True,True,True,True,True,True,True
21805,True,True,True,True,True,True,True,True,True,True,True
21806,True,True,True,True,True,True,True,True,True,True,True
21807,True,True,True,True,True,True,True,True,True,True,True
21808,True,True,True,True,True,True,True,True,True,True,True
21809,True,True,True,True,True,True,True,True,True,True,True
21810,True,True,True,True,True,True,True,True,True,True,True
21811,True,True,True,True,True,True,True,True,True,True,True
21812,True,True,True,True,True,True,True,True,True,True,True
21813,True,True,True,True,True,True,True,True,True,True,True
21814,True,True,True,True,True,True,True,True,True,True,True
21815,True,True,True,True,True,True,True,True,True,True,True
21816,True,True,True,True,True,True,True,True,True,True,True
21817,True,True,True,True,True,True,True,True,True,True,True
21818,True,True,True,True,True,True,True,True,True,True,True
21819,True,True,True,True,True,True,True,True,True,True,True
21820,True,True,True,True,True,True,True,True,True,True,True
21821,True,True,True,True,True,True,True,True,True,True,True
21822,True,True,True,True,True,True,True,True,True,True,True
21823,True,True,True,True,True,True,True,True,True,True,True
21824,True,True,True,True,True,True,True,True,True,True,True
21825,True,True,True,True,True,True,True,True,True,True,True
21826,True,True,True,True,True,True,True,True,True,True,True
21827,True,True,True,True,True,True,True,True,True,True,True
21828,True,True,True,True,True,True,True,True,True,True,True
21829,True,True,True,True,True,True,True,True,True,True,True
21830,True,True,True,True,True,True,True,True,True,True,True
21831,True,True,True,True,True,True,True,True,True,True,True
21956,True,True,True,True,True,True,True,True,True,True,True
21957,True,True,True,True,True,True,True,True,True,True,True
21958,True,True,True,True,True,True,True,True,True,True,True
21959,True,True,True,True,True,True,True,True,True,True,True
21960,True,True,True,True,True,True,True,True,True,True,True
21961,True,True,True,True,True,True,True,True,True,True,True
21962,True,True,True,True,True,True,True,True,True,True,True
21963,True,True,True,True,True,True,True,True,True,True,True
21964,True,True,True,True,True,True,True,True,True,True,True
21965,True,True,True,True,True,True,True,True,True,True,True
21966,True,True,True,True,True,True,True,True,True,True,True
21967,True,True,True,True,True,True,True,True,True,True,True
21968,True,True,True,True,True,True,True,True,True,True,True
21969,True,True,True,True,True,True,True,True,True,True,True
21970,True,True,True,True,True,True,True,True,True,True,True
21971,True,True,True,True,True,True,True,True,True,True,True
21972,True,True,True,True,True,True,True,True,True,True,True
21973,True,True,True,True,True,True,True,True,True,True,True
21974,True,True,True,True,True,True,True,True,True,True,True
21975,True,True,True,True,True,True,True,True,True,True,True
21976,True,True,True,True,True,True,True,True,True,True,True
21977,True,True,True,True,True,True,True,True,True,True,True
21978,True,True,True,True,True,True,True,True,True,True,True
21979,True,True,True,True,True,True,True,True,True,True,True
21980,True,True,True,True,True,True,True,True,True,True,True
21981,True,True,True,True,True,True,True,True,True,True,True
21982,True,True,True,True,True,True,True,True,True,True,True
21983,True,True,True,True,True,True,True,True,True,True,True
21984,True,True,True,True,True,True,True,True,True,True,True
21985,True,True,True,True,True,True,True,True,True,True,True
21986,True,True,True,True,True,True,True,True,True,True,True
22049,True,True,True,True,True,True,True,True,True,True,True
22050,True,True,True,True,True,True,True,True,True,True,True
22051,True,True,True,True,True,True,True,True,True,True,True
22052,True,True,True,True,True,True,True,True,True,True,True
22053,True,True,True,True,True,True,True,True,True,True,True
22054,True,True,True,True,True,True,True,True,True,True,True
22055,True,True,True,True,True,True,True,True,True,True,True
22056,True,True,True,True,True,True,True,True,True,True,True
22057,True,True,True,True,True,True,True,True,True,True,True
22058,True,True,True,True,True,True,True,True,True,True,True
22059,True,True,True,True,True,True,True,True,True,True,True
22060,True,True,True,True,True,True,True,True,True,True,True
22061,True,True,True,True,True,True,True,True,True,True,True
22062,True,True,True,True,True,True,True,True,True,True,True
22063,True,True,True,True,True,True,True,True,True,True,True
22064,True,True,True,True,True,True,True,True,True,True,True
22065,True,True,True,True,True,True,True,True,True,True,True
22066,True,True,True,True,True,True,True,True,True,True,True
22067,True,True,True,True,True,True,True,True,True,True,True
22068,True,True,True,True,True,True,True,True,True,True,True
22069,True,True,True,True,True,True,True,True,True,True,True
22070,True,True,True,True,True,True,True,True,True,True,True
22071,True,True,True,True,True,True,True,True,True,True,True
22072,True,True,True,True,True,True,True,True,True,True,True
22073,True,True,True,True,True,True,True,True,True,True,True
22074,True,True,True,True,True,True,True,True,True,True,True
22075,True,True,True,True,True,True,True,True,True,True,True
22076,True,True,True,True,True,True,True,True,True,True,True
22077,True,True,True,True,True,True,True,True,True,True,True
22078,True,True,True,True,True,True,True,True,True,True,True
22079,True,True,True,True,True,True,True,True,True,True,True
22126,True,True,True,True,True,True,True,True,True,True,True
22127,True,True,True,True,True,True,True,True,True,True,True
22128,True,True,True,True,True,True,True,True,True,True,True
22129,True,True,True,True,True,True,True,True,True,True,True
22130,True,True,True,True,True,True,True,True,True,True,True
22131,True,True,True,True,True,True,True,True,True,True,True
22132,True,True,True,True,True,True,True,True,True,True,True
22133,True,True,True,True,True,True,True,True,True,True,True
22134,True,True,True,True,True,True,True,True,True,True,True
22135,True,True,True,True,True,True,True,True,True,True,True
22136,True,True,True,True,True,True,True,True,True,True,True
22137,True,True,True,True,True,True,True,True,True,True,True
22138,True,True,True,True,True,True,True,True,True,True,True
22139,True,True,True,True,True,True,True,True,True,True,True
22140,True,True,True,True,True,True,True,True,True,True,True
22172,True,True,True,True,True,True,True,True,True,True,True
22173,True,True,True,True,True,True,True,True,True,True,True
22174,True,True,True,True,True,True,True,True,True,True,True
22175,True,True,True,True,True,True,True,True,True,True,True
22176,True,True,True,True,True,True,True,True,True,True,True
22177,True,True,True,True,True,True,True,True,True,True,True
22178,True,True,True,True,True,True,True,True,True,True,True
22179,True,True,True,True,True,True,True,True,True,True,True
22180,True,True,True,True,True,True,True,True,True,True,True
22181,True,True,True,True,True,True,True,True,True,True,True
22182,True,True,True,True,True,True,True,True,True,True,True
22183,True,True,True,True,True,True,True,True,True,True,True
22184,True,True,True,True,True,True,True,True,True,True,True
22185,True,True,True,True,True,True,True,True,True,True,True
22186,True,True,True,True,True,True,True,True,True,True,True
22187,True,True,True,True,True,True,True,True,True,True,True
22206,True,True,True,True,True,True,True,True,True,True,True
22207,True,True,True,True,True,True,True,True,True,True,True
22241,True,True,True,True,True,True,True,True,True,True,True
22242,True,True,True,True,True,True,True,True,True,True,True
22243,True,True,True,True,True,True,True,True,True,True,True
22245,True,True,True,True,True,True,True,True,True,True,True
22246,True,True,True,True,True,True,True,True,True,True,True
22247,True,True,True,True,True,True,True,True,True,True,True
22248,True,True,True,True,True,True,True,True,True,True,True
22249,True,True,True,True,True,True,True,True,True,True,True
22250,True,True,True,True,True,True,True,True,True,True,True
22251,True,True,True,True,True,True,True,True,True,True,True
22252,True,True,True,True,True,True,True,True,True,True,True
22253,True,True,True,True,True,True,True,True,True,True,True
22254,True,True,True,True,True,True,True,True,True,True,True
22255,True,True,True,True,True,True,True,True,True,True,True
22256,True,True,True,True,True,True,True,True,True,True,True
22257,True,True,True,True,True,True,True,True,True,True,True
22258,True,True,True,True,True,True,True,True,True,True,True
22259,True,True,True,True,True,True,True,True,True,True,True
22260,True,True,True,True,True,True,True,True,True,True,True
22261,True,True,True,True,True,True,True,True,True,True,True
22262,True,True,True,True,True,True,True,True,True,True,True
22263,True,True,True,True,True,True,True,True,True,True,True
22264,True,True,True,True,True,True,True,True,True,True,True
22265,True,True,True,True,True,True,True,True,True,True,True
22266,True,True,True,True,True,True,True,True,True,True,True
22267,True,True,True,True,True,True,True,True,True,True,True
22268,True,True,True,True,True,True,True,True,True,True,True
22269,True,True,True,True,True,True,True,True,True,True,True
22270,True,True,True,True,True,True,True,True,True,True,True
22271,True,True,True,True,True,True,True,True,True,True,True
22318,True,True,True,True,True,True,True,True,True,True,True
22319,True,True,True,True,True,True,True,True,True,True,True
22320,True,True,True,True,True,True,True,True,True,True,True
22321,True,True,True,True,True,True,True,True,True,True,True
22322,True,True,True,True,True,True,True,True,True,True,True
22323,True,True,True,True,True,True,True,True,True,True,True
22324,True,True,True,True,True,True,True,True,True,True,True
22325,True,True,True,True,True,True,True,True,True,True,True
22326,True,True,True,True,True,True,True,True,True,True,True
22327,True,True,True,True,True,True,True,True,True,True,True
22328,True,True,True,True,True,True,True,True,True,True,True
22329,True,True,True,True,True,True,True,True,True,True,True
22330,True,True,True,True,True,True,True,True,True,True,True
22331,True,True,True,True,True,True,True,True,True,True,True
22332,True,True,True,True,True,True,True,True,True,True,True
22360,True,True,True,True,True,True,True,True,True,True,True
22361,True,True,True,True,True,True,True,True,True,True,True
22362,True,True,True,True,True,True,True,True,True,True,True
22363,True,True,True,True,True,True,True,True,True,True,True
22364,True,True,True,True,True,True,True,True,True,True,True
22365,True,True,True,True,True,True,True,True,True,True,True
22366,True,True,True,True,True,True,True,True,True,True,True
22367,True,True,True,True,True,True,True,True,True,True,True
22368,True,True,True,True,True,True,True,True,True,True,True
22369,True,True,True,True,True,True,True,True,True,True,True
22386,True,True,True,True,True,True,True,True,True,True,True
22387,True,True,True,True,True,True,True,True,True,True,True
22388,True,True,True,True,True,True,True,True,True,True,True
22389,True,True,True,True,True,True,True,True,True,True,True
22390,True,True,True,True,True,True,True,True,True,True,True
22397,True,True,True,True,True,True,True,True,True,True,True
22400,True,True,True,True,False,True,True,True,True,True,True
22407,True,True,True,True,False,True,True,True,True,True,True
22408,True,True,True,True,False,True,True,True,True,True,True
22409,True,True,True,True,False,True,True,True,True,True,True
22410,True,True,True,True,False,True,True,True,True,True,True
22451,True,True,True,True,True,True,True,True,True,True,True
22452,True,True,True,True,True,True,True,True,True,True,True
22454,True,True,True,True,True,True,True,True,True,True,True
22455,True,True,True,True,True,True,True,True,True,True,True
22456,True,True,True,True,True,True,True,True,True,True,True
22457,True,True,True,True,True,True,True,True,True,True,True
22458,True,True,True,True,True,True,True,True,True,True,True
22459,True,True,True,True,True,True,True,True,True,True,True
22460,True,True,True,True,True,True,True,True,True,True,True
22461,True,True,True,True,True,True,True,True,True,True,True
22462,True,True,True,True,True,True,True,True,True,True,True
22463,True,True,True,True,True,True,True,True,True,True,True
22464,True,True,True,True,True,True,True,True,True,True,True
22465,True,True,True,True,True,True,True,True,True,True,True
22466,True,True,True,True,True,True,True,True,True,True,True
22467,True,True,True,True,True,True,True,True,True,True,True
22468,True,True,True,True,True,True,True,True,True,True,True
22469,True,True,True,True,True,True,True,True,True,True,True
22470,True,True,True,True,True,True,True,True,True,True,True
22471,True,True,True,True,True,True,True,True,True,True,True
22472,True,True,True,True,True,True,True,True,True,True,True
22473,True,True,True,True,True,True,True,True,True,True,True
22474,True,True,True,True,True,True,True,True,True,True,True
22475,True,True,True,True,True,True,True,True,True,True,True
22476,True,True,True,True,True,True,True,True,True,True,True
22477,True,True,True,True,True,True,True,True,True,True,True
22478,True,True,True,True,True,True,True,True,True,True,True
22479,True,True,True,True,True,True,True,True,True,True,True
22480,True,True,True,True,True,True,True,True,True,True,True
22547,True,True,True,True,False,True,True,True,True,True,True
22548,True,True,True,True,False,True,True,True,True,True,True
22549,True,True,True,True,False,True,True,True,True,True,True
22550,True,True,True,True,False,True,True,True,True,True,True
22563,True,True,True,True,False,True,True,True,True,True,True
22564,True,True,True,True,False,True,True,True,True,True,True
22565,True,True,True,True,False,True,True,True,True,True,True
22566,True,True,True,True,False,True,True,True,True,True,True
22580,False,False,False,False,False,False,False,False,False,False,True
22581,True,True,True,True,False,True,True,True,True,True,True
22582,True,True,True,True,False,True,True,True,True,True,True
22583,True,True,True,True,False,True,True,True,True,True,True
22584,True,True,True,True,False,True,True,True,True,True,True
22618,True,True,True,True,False,True,True,True,True,True,True
22619,True,True,True,True,False,True,True,True,True,True,True
22620,True,True,True,True,False,True,True,True,True,True,True
22621,True,True,True,True,False,True,True,True,True,True,True
22622,True,True,True,True,False,True,True,True,True,True,True
22623,True,True,True,True,False,True,True,True,True,True,True
22624,True,True,True,True,False,True,True,True,True,True,True
22625,True,True,True,True,False,True,True,True,True,True,True
22626,True,True,True,True,False,True,True,True,True,True,True
22627,True,True,True,True,False,True,True,True,True,True,True
22628,True,True,True,True,False,True,True,True,True,True,True
22629,True,True,True,True,False,True,True,True,True,True,True
22630,True,True,True,True,False,True,True,True,True,True,True
22631,True,True,True,True,False,True,True,True,True,True,True
22632,True,True,True,True,False,True,True,True,True,True,True
22633,True,True,True,True,False,True,True,True,True,True,True
22634,True,True,True,True,False,True,True,True,True,True,True
22635,True,True,True,True,False,True,True,True,True,True,True
22636,True,True,True,True,False,True,True,True,True,True,True
22637,True,True,True,True,False,True,True,True,True,True,True
22638,True,True,True,True,False,True,True,True,True,True,True
22710,True,True,True,True,False,True,True,True,True,True,True
22711,True,True,True,True,False,True,True,True,True,True,True
22712,True,True,True,True,False,True,True,True,True,True,True
22713,True,True,True,True,False,True,True,True,True,True,True
22715,True,True,True,True,False,True,True,True,True,True,True
22716,True,True,True,True,False,True,True,True,True,True,True
22717,True,True,True,True,False,True,True,True,True,True,True
22718,True,True,True,True,False,True,True,True,True,True,True
22719,True,True,True,True,False,True,True,True,True,True,True
22720,True,True,True,True,False,True,True,True,True,True,True
22721,True,True,True,True,False,True,True,True,True,True,True
22722,True,True,True,True,False,True,True,True,True,True,True
22723,True,True,True,True,False,True,True,True,True,True,True
22724,True,True,True,True,False,True,True,True,True,True,True
22725,True,True,True,True,False,True,True,True,True,True,True
22726,True,True,True,True,False,True,True,True,True,True,True
22727,True,True,True,True,False,True,True,True,True,True,True
22728,True,True,True,True,False,True,True,True,True,True,True
22729,False,False,False,False,False,False,False,False,False,False,True
22730,True,True,True,True,False,True,True,True,True,True,True
22731,True,True,True,True,False,True,True,True,True,True,True
22732,True,True,True,True,False,True,True,True,True,True,True
22783,True,True,True,True,False,True,True,True,True,True,True
22784,True,True,True,True,False,True,True,True,True,True,True
22785,True,True,True,True,False,True,True,True,True,True,True
22786,True,True,True,True,False,True,True,True,True,True,True
22795,True,True,True,True,False,True,True,True,True,True,True
22796,True,True,True,True,False,True,True,True,True,True,True
22797,True,True,True,True,False,True,True,True,True,True,True
22798,True,True,True,True,False,True,True,True,True,True,True
22799,True,True,True,True,False,True,True,True,True,True,True
22800,True,True,True,True,False,True,True,True,True,True,True
22801,True,True,True,True,False,True,True,True,True,True,True
22802,True,True,True,True,False,True,True,True,True,True,True
22803,True,True,True,True,False,True,True,True,True,True,True
22804,True,True,True,True,False,True,True,True,True,True,True
22805,True,True,True,True,False,True,True,True,True,True,True
22806,True,True,True,True,False,True,True,True,True,True,True
22807,True,True,True,True,False,True,True,True,True,True,True
22808,True,True,True,True,False,True,True,True,True,True,True
22809,True,True,True,True,False,True,True,True,True,True,True
22810,True,True,True,True,False,True,True,True,True,True,True
22811,True,True,True,True,False,True,True,True,True,True,True
22812,True,True,True,True,False,True,True,True,True,True,True
22813,True,True,True,True,False,True,True,True,True,True,True
22814,True,True,True,True,False,True,True,True,True,True,True
22815,True,True,True,True,False,True,True,True,True,True,True
22816,True,True,True,True,False,True,True,True,True,True,True
22817,True,True,True,True,False,True,True,True,True,True,True
22822,True,True,True,True,False,True,True,True,True,True,True
22823,True,True,True,True,False,True,True,True,True,True,True
22824,True,True,True,True,False,True,True,True,True,True,True
22825,True,True,True,True,False,True,True,True,True,True,True
22830,True,True,True,True,False,True,True,True,True,True,True
22831,True,True,True,True,False,True,True,True,True,True,True
22832,True,True,True,True,False,True,True,True,True,True,True
22833,True,True,True,True,False,True,True,True,True,True,True
22834,True,True,True,True,False,True,True,True,True,True,True
22835,True,True,True,True,False,True,True,True,True,True,True
22836,True,True,True,True,False,True,True,True,True,True,True
22837,True,True,True,True,False,True,True,True,True,True,True
22838,True,True,True,True,False,True,True,True,True,True,True
22879,True,True,True,True,False,True,True,True,True,True,True
22886,False,False,False,False,False,False,False,False,False,False,True
22942,True,True,True,True,False,True,True,True,True,True,True
22966,True,True,True,True,False,True,True,True,True,True,True
22970,True,True,True,True,False,True,True,True,True,True,True
22973,True,True,True,True,True,True,True,True,True,True,True
22975,True,True,True,True,False,True,True,True,True,True,True
22979,True,True,True,True,False,True,True,True,True,True,True
22982,True,True,True,True,True,True,True,True,True,True,True
22984,True,True,True,True,False,True,True,True,True,True,True
22987,True,True,True,True,False,True,True,True,True,True,True
22990,True,True,True,True,False,True,True,True,True,True,True
22993,True,True,True,True,False,True,True,True,True,True,True
23005,True,True,True,True,True,True,True,True,True,True,True
23007,True,True,True,True,False,True,True,True,True,True,True
23010,True,True,True,True,False,True,True,True,True,True,True
23015,True,True,True,True,True,True,True,True,True,True,True
23017,True,True,True,True,True,True,True,True,True,True,True
23019,True,True,True,True,True,True,True,True,True,True,True
23021,True,True,True,True,False,True,True,True,True,True,True
23024,True,True,True,True,False,True,True,True,True,True,True
23027,True,True,True,True,False,True,True,True,True,True,True
23030,True,True,True,True,False,True,True,True,True,True,True
23033,True,True,True,True,False,True,True,True,True,True,True
23036,True,True,True,True,False,True,True,True,True,True,True
23039,True,True,True,True,False,True,True,True,True,True,True
23042,True,True,True,True,False,True,True,True,True,True,True
23045,True,True,True,True,False,True,True,True,True,True,True
23059,True,True,True,True,True,True,True,True,True,True,True
23061,True,True,True,True,False,True,True,True,True,True,True
23064,True,True,True,True,False,True,True,True,True,True,True
23072,True,True,True,True,True,True,True,True,True,True,True
23073,True,True,True,True,True,True,True,True,True,True,True
23074,True,True,True,True,True,True,True,True,True,True,True
23075,True,True,True,True,True,True,True,True,True,True,True
23076,True,True,True,True,True,True,True,True,True,True,True
23077,True,True,True,True,True,True,True,True,True,True,True
23090,True,True,True,True,True,True,True,True,True,True,True
23091,True,True,True,True,True,True,True,True,True,True,True
23092,True,True,True,True,True,True,True,True,True,True,True
23093,True,True,True,True,True,True,True,True,True,True,True
23094,True,True,True,True,True,True,True,True,True,True,True
23095,True,True,True,True,True,True,True,True,True,True,True
23108,True,True,True,True,True,True,True,True,True,True,True
23109,True,True,True,True,True,True,True,True,True,True,True
23110,True,True,True,True,True,True,True,True,True,True,True
23111,True,True,True,True,True,True,True,True,True,True,True
23112,True,True,True,True,True,True,True,True,True,True,True
23113,True,True,True,True,True,True,True,True,True,True,True
23126,True,True,True,True,True,True,True,True,True,True,True
23127,True,True,True,True,True,True,True,True,True,True,True
23128,True,True,True,True,True,True,True,True,True,True,True
23129,True,True,True,True,True,True,True,True,True,True,True
23130,True,True,True,True,True,True,True,True,True,True,True
23131,True,True,True,True,True,True,True,True,True,True,True
23144,True,True,True,True,True,True,True,True,True,True,True
23145,True,True,True,True,True,True,True,True,True,True,True
23146,True,True,True,True,True,True,True,True,True,True,True
23147,True,True,True,True,True,True,True,True,True,True,True
23148,True,True,True,True,True,True,True,True,True,True,True
23149,True,True,True,True,True,True,True,True,True,True,True
23180,True,True,True,True,True,True,True,True,True,True,True
